transaction_id,store_id,cashier_id,product_id,product_category,unit_price,quantity,transaction_time,customer_age,loyalty_member,payment_method,discount,total_amount
T119163,S50,C94,P609,Grocery,72.93,7,2025-02-04 06:38:20.388050,46,No,Debit Card,28.33,365.88
T119164,S23,C408,P112,Electronics,144.94,4,2023-12-11 15:39:28.979040,59,Yes,Debit Card,29.43,409.14
T119165,S12,C452,P391,Grocery,449.9,5,2023-11-08 21:54:23.769224,28,Yes,UPI,28.23,1614.47
T119166,S17,C407,P98,Grocery,58.18,7,2024-04-25 05:32:46.594135,28,Yes,Credit Card,12.59,355.99
T119167,S35,C240,P971,Household,355.31,4,2024-11-29 21:58:21.407929,52,No,Mobile Wallet,27.63,1028.55
T119168,S3,C104,P817,Household,423.07,3,2024-11-11 18:17:52.734036,34,No,Mobile Wallet,11.65,1121.35
T119169,S46,C465,P594,Grocery,399.65,3,2023-12-01 21:09:34.835208,65,No,Credit Card,18.47,977.5
T119170,S26,C341,P708,Grocery,61.24,8,2025-01-17 08:24:03.302576,41,Yes,Cash,8.91,446.27
T119171,S40,C422,P377,Household,291.12,2,2024-02-04 16:47:37.211645,53,No,Mobile Wallet,2.85,565.65
T119172,S11,C349,P233,Personal Care,181.92,7,2024-06-23 20:58:47.766593,48,Yes,Credit Card,3.8,1225.05
T119173,S32,C189,P513,Clothing,307.88,6,2025-06-22 23:32:58.097299,27,No,Mobile Wallet,10.89,1646.11
T119174,S13,C336,P546,Personal Care,306.9,7,2025-06-24 02:02:54.475459,46,Yes,Debit Card,0.53,2136.91
T119175,S10,C340,P541,Electronics,262.68,8,2025-07-25 07:09:38.656100,40,No,Debit Card,21.3,1653.83
T119176,S43,C329,P829,Electronics,331.09,7,2024-09-20 08:50:51.747877,49,No,Debit Card,12.61,2025.38
T119177,S13,C163,P721,Beverages,464.99,9,2024-01-02 21:05:39.221822,22,Yes,UPI,16.18,3507.79
T119178,S19,C305,P861,Grocery,230.06,3,2024-02-12 18:01:31.865642,32,Yes,Mobile Wallet,26.25,509.01
T119179,S23,C328,P821,Personal Care,332.54,9,2024-09-26 00:38:01.421698,61,No,Cash,14.86,2548.12
T119180,S47,C156,P660,Household,314.35,1,2024-04-21 04:32:29.503609,60,Yes,Mobile Wallet,20.85,248.81
T119181,S21,C386,P777,Beverages,100.54,4,2024-03-22 19:44:57.873451,65,No,Credit Card,28.96,285.69
T119182,S1,C348,P743,Clothing,320.92,4,2024-08-08 06:42:11.965552,63,Yes,Mobile Wallet,28.78,914.24
T119183,S10,C375,P490,Beverages,451.49,10,2024-04-16 15:22:26.435177,40,No,Mobile Wallet,28.46,3229.96
T119184,S34,C61,P393,Beverages,280.27,5,2025-06-14 09:16:59.675055,46,No,Credit Card,25.89,1038.54
T119185,S4,C348,P662,Beverages,272.18,8,2024-08-15 05:34:10.871645,71,Yes,Debit Card,1.35,2148.04
T119186,S5,C78,P530,Electronics,137.33,5,2025-05-10 20:19:21.339638,50,No,Cash,3.56,662.21
T119187,S2,C210,P928,Clothing,473.19,6,2024-12-29 01:22:09.126034,50,Yes,UPI,5.66,2678.44
T119188,S2,C239,P586,Electronics,365.13,5,2024-09-24 23:21:04.292442,68,Yes,Cash,23.92,1388.95
T119189,S43,C44,P19,Household,15.92,6,2025-04-04 06:15:15.113844,68,Yes,Cash,11.25,84.77
T119190,S24,C274,P831,Grocery,405.63,6,2024-08-22 16:14:21.535435,16,No,UPI,19.37,1962.36
T119191,S40,C262,P144,Clothing,41.81,8,2024-08-16 04:08:40.649015,67,Yes,Mobile Wallet,15.52,282.57
T119192,S4,C34,P71,Grocery,174.68,9,2024-02-13 21:06:07.162699,56,Yes,Cash,12.23,1379.85
T119193,S24,C375,P724,Grocery,275.53,4,2025-06-14 13:37:10.193839,40,No,Credit Card,24.97,826.92
T119194,S29,C188,P667,Grocery,233.24,1,2023-12-01 19:33:16.110043,45,No,UPI,14.91,198.46
T119195,S33,C88,P485,Snacks,459.75,8,2024-03-24 12:31:57.727120,21,No,Debit Card,7.33,3408.4
T119196,S1,C73,P36,Snacks,23.51,3,2024-06-22 10:20:18.996866,29,Yes,Debit Card,29.89,49.45
T119197,S47,C161,P742,Electronics,481.31,5,2024-10-10 20:03:26.601774,19,No,UPI,13.12,2090.81
T119198,S35,C295,P567,Personal Care,226.47,4,2024-01-07 02:18:47.519123,26,No,Mobile Wallet,6.87,843.65
T119199,S32,C324,P656,Snacks,186.54,3,2025-03-27 06:04:08.102321,20,No,Debit Card,7.78,516.08
T119200,S28,C192,P40,Grocery,47.24,2,2023-09-25 15:46:15.645110,43,No,UPI,3.78,90.91
T119201,S17,C230,P314,Snacks,462.5,9,2023-12-13 08:39:09.392099,50,No,UPI,26.88,3043.62
T119202,S44,C465,P151,Grocery,121.25,7,2024-05-31 21:26:17.682633,33,No,Mobile Wallet,22.46,658.12
T119203,S40,C96,P150,Beverages,189.06,6,2025-08-11 18:53:53.580832,47,Yes,Debit Card,6.31,1062.78
T119204,S8,C270,P207,Snacks,287.93,5,2024-05-31 21:33:19.613848,37,Yes,Cash,29.08,1021.0
T119205,S13,C188,P852,Personal Care,196.14,1,2024-11-03 01:22:13.039639,32,Yes,Credit Card,3.31,189.65
T119206,S26,C475,P325,Personal Care,142.72,5,2024-05-13 05:04:15.907610,47,Yes,UPI,11.74,629.82
T119207,S29,C93,P706,Clothing,281.65,6,2023-09-26 22:30:22.275099,44,No,Credit Card,8.32,1549.3
T119208,S42,C414,P577,Beverages,24.65,2,2023-10-20 17:44:51.255903,28,No,Debit Card,21.08,38.91
T119209,S19,C362,P446,Household,49.51,5,2023-11-06 19:02:55.198404,25,No,Cash,23.44,189.52
T119210,S21,C488,P14,Household,195.03,8,2024-12-11 03:24:06.648724,71,No,Mobile Wallet,19.14,1261.61
T119211,S46,C465,P720,Clothing,23.03,3,2024-12-23 09:58:45.425104,24,No,Mobile Wallet,5.89,65.02
T119212,S49,C318,P519,Clothing,300.93,10,2024-01-18 11:28:59.864077,63,No,UPI,27.83,2171.81
T119213,S39,C323,P243,Snacks,201.91,2,2025-02-23 22:02:25.563164,31,No,Mobile Wallet,16.75,336.18
T119214,S21,C378,P291,Snacks,451.84,5,2024-01-12 00:55:39.324833,69,Yes,UPI,13.63,1951.27
T119215,S2,C108,P528,Beverages,101.97,2,2024-12-01 22:10:29.342385,23,Yes,UPI,9.17,185.24
T119216,S50,C214,P480,Grocery,13.81,5,2024-10-27 09:27:19.176169,64,No,Credit Card,22.52,53.5
T119217,S21,C197,P797,Grocery,403.18,2,2023-10-24 12:51:32.629592,68,Yes,Credit Card,21.73,631.14
T119218,S8,C415,P808,Personal Care,362.49,10,2025-03-22 11:09:00.011298,28,No,Debit Card,23.73,2764.71
T119219,S27,C130,P999,Personal Care,467.97,5,2025-02-12 15:01:06.845093,36,Yes,Credit Card,9.99,2106.1
T119220,S2,C494,P357,Snacks,294.92,10,2024-12-15 06:02:14.171766,51,Yes,Credit Card,10.81,2630.39
T119221,S45,C35,P916,Clothing,475.3,9,2025-05-09 00:54:01.519428,63,No,Credit Card,5.95,4023.18
T119222,S26,C409,P28,Clothing,477.79,9,2025-01-18 10:44:56.273810,31,No,UPI,14.81,3663.26
T119223,S36,C497,P262,Clothing,137.24,7,2024-03-17 22:24:25.099171,49,Yes,UPI,29.21,680.07
T119224,S31,C287,P146,Personal Care,73.99,7,2025-04-25 17:11:34.953994,39,No,Cash,27.19,377.1
T119225,S38,C319,P972,Personal Care,43.38,1,2024-02-13 13:54:36.149306,18,No,Mobile Wallet,15.41,36.7
T119226,S18,C438,P292,Electronics,44.24,9,2025-03-21 04:13:52.400674,44,Yes,Credit Card,10.21,357.51
T119227,S5,C185,P784,Snacks,74.05,6,2024-07-07 06:10:35.368108,42,Yes,Credit Card,10.93,395.74
T119228,S21,C189,P307,Snacks,76.53,8,2024-03-01 20:13:13.300308,64,Yes,Debit Card,13.99,526.59
T119229,S49,C69,P654,Personal Care,285.82,10,2024-04-29 01:00:21.835313,37,Yes,Cash,4.11,2740.73
T119230,S10,C369,P797,Snacks,295.87,10,2024-01-02 13:49:05.309854,70,No,Mobile Wallet,19.73,2374.95
T119231,S34,C139,P413,Personal Care,13.81,2,2024-06-18 17:01:16.891821,18,Yes,UPI,4.81,26.29
T119232,S26,C390,P817,Beverages,170.66,7,2025-06-05 04:22:49.464676,19,Yes,Mobile Wallet,26.04,883.54
T119233,S8,C63,P349,Electronics,235.21,2,2024-10-12 08:29:14.148025,48,No,Credit Card,0.79,466.7
T119234,S25,C94,P816,Electronics,16.69,3,2023-09-20 04:50:07.900151,74,No,Cash,19.69,40.21
T119235,S40,C440,P327,Electronics,453.15,2,2025-08-25 21:23:57.647972,67,No,Mobile Wallet,14.51,774.8
T119236,S50,C155,P260,Beverages,217.32,9,2024-01-09 21:10:05.208333,55,No,Credit Card,4.09,1875.88
T119237,S21,C377,P743,Household,384.85,9,2024-11-08 15:09:54.017077,67,No,UPI,0.9,3432.48
T119238,S4,C312,P322,Beverages,282.65,3,2025-07-23 08:44:45.223177,48,Yes,UPI,26.98,619.17
T119239,S24,C405,P730,Snacks,469.02,2,2025-06-25 13:14:37.207890,52,Yes,Cash,29.81,658.41
T119240,S40,C179,P151,Personal Care,65.62,7,2025-06-29 07:54:01.086619,53,No,Debit Card,28.1,330.27
T119241,S47,C88,P856,Clothing,379.26,10,2023-12-07 12:27:22.324657,67,Yes,UPI,11.98,3338.25
T119242,S48,C343,P248,Electronics,429.21,6,2023-09-26 04:23:11.178948,56,Yes,Debit Card,16.92,2139.53
T119243,S15,C258,P26,Beverages,285.54,9,2024-12-10 04:15:02.051144,40,Yes,UPI,3.92,2469.12
T119244,S50,C431,P145,Grocery,295.56,9,2023-11-20 08:30:57.469705,16,Yes,Credit Card,26.24,1962.05
T119245,S23,C462,P128,Clothing,483.74,8,2024-06-03 21:03:40.352918,53,Yes,Credit Card,7.6,3575.81
T119246,S27,C356,P964,Personal Care,339.66,3,2025-01-20 04:28:39.923960,54,Yes,Credit Card,15.95,856.45
T119247,S1,C308,P601,Electronics,96.86,9,2025-05-12 15:31:13.520212,39,No,Mobile Wallet,29.3,616.32
T119248,S37,C61,P78,Beverages,250.3,3,2025-06-12 11:12:06.671794,56,Yes,Cash,9.97,676.04
T119249,S30,C349,P380,Electronics,470.6,9,2023-11-13 12:37:05.993029,68,Yes,Debit Card,9.12,3849.13
T119250,S23,C329,P776,Snacks,11.35,5,2025-04-30 03:33:51.402627,74,No,UPI,15.5,47.95
T119251,S6,C232,P160,Personal Care,73.18,7,2025-02-05 03:47:15.966966,74,No,Debit Card,10.09,460.57
T119252,S27,C217,P286,Snacks,356.98,2,2024-09-17 16:26:15.208524,53,Yes,Cash,2.22,698.11
T119253,S25,C371,P691,Beverages,240.82,9,2025-03-09 15:49:04.825603,26,Yes,Mobile Wallet,10.83,1932.65
T119254,S27,C379,P574,Beverages,135.59,1,2024-08-27 17:34:52.922841,72,Yes,Debit Card,17.82,111.43
T119255,S30,C357,P272,Clothing,174.25,1,2023-11-18 11:16:43.206939,70,No,UPI,27.43,126.45
T119256,S23,C484,P360,Personal Care,331.94,3,2025-09-10 22:09:19.128379,47,No,Cash,9.05,905.7
T119257,S24,C28,P803,Beverages,399.16,4,2025-02-16 04:42:49.726998,47,Yes,Debit Card,15.4,1350.76
T119258,S24,C419,P126,Electronics,170.75,10,2024-11-15 00:35:47.099963,66,Yes,UPI,13.58,1475.62
T119259,S34,C327,P39,Personal Care,432.32,6,2025-02-06 04:35:43.287090,62,No,Mobile Wallet,18.66,2109.89
T119260,S35,C232,P758,Grocery,401.78,5,2024-02-16 05:23:49.044766,46,Yes,Cash,16.84,1670.6
T119261,S23,C400,P104,Household,311.6,3,2024-12-09 04:09:52.770550,42,Yes,Credit Card,19.02,757.0
T119262,S27,C163,P961,Grocery,274.11,2,2023-10-11 20:53:16.029415,19,No,UPI,20.07,438.19
T119263,S10,C105,P104,Clothing,294.73,10,2024-10-02 13:11:25.673784,20,Yes,Mobile Wallet,4.71,2808.48
T119264,S21,C365,P325,Snacks,311.05,9,2024-07-19 07:10:59.468617,44,Yes,UPI,0.87,2775.09
T119265,S13,C292,P718,Grocery,107.5,5,2024-11-07 02:50:29.051065,61,No,Credit Card,14.21,461.12
T119266,S20,C92,P499,Household,83.85,3,2024-04-28 21:17:05.643534,64,No,Mobile Wallet,15.86,211.65
T119267,S50,C52,P101,Snacks,55.23,2,2023-10-24 21:13:49.911871,54,No,UPI,24.04,83.91
T119268,S29,C4,P279,Clothing,179.83,3,2023-10-10 02:36:44.210929,62,No,Mobile Wallet,10.92,480.58
T119269,S13,C408,P224,Personal Care,401.5,6,2024-11-27 18:53:07.015550,70,Yes,Cash,8.04,2215.32
T119270,S3,C346,P634,Clothing,230.66,7,2024-03-25 08:23:06.119241,44,Yes,Credit Card,29.58,1137.02
T119271,S25,C326,P723,Grocery,229.82,5,2025-07-26 12:23:04.197021,32,No,Mobile Wallet,26.36,846.2
T119272,S15,C125,P137,Clothing,199.63,6,2024-08-18 21:30:45.505652,47,Yes,Credit Card,25.45,892.94
T119273,S25,C77,P997,Grocery,156.05,5,2024-08-15 00:04:22.015022,21,No,Mobile Wallet,26.65,572.31
T119274,S33,C76,P75,Household,411.8,1,2025-03-31 02:38:47.293102,46,Yes,Debit Card,23.07,316.8
T119275,S48,C168,P644,Snacks,315.11,1,2024-06-29 05:01:36.710266,45,No,Credit Card,23.77,240.21
T119276,S16,C395,P977,Electronics,241.44,2,2024-03-01 23:24:27.616467,17,No,Debit Card,15.55,407.79
T119277,S22,C326,P927,Grocery,365.65,6,2023-11-29 19:32:11.322369,36,No,UPI,1.08,2170.21
T119278,S18,C445,P452,Snacks,182.6,3,2025-03-21 11:42:16.054476,56,Yes,Debit Card,6.84,510.33
T119279,S4,C107,P573,Personal Care,172.64,5,2025-03-03 11:50:14.921061,56,Yes,Mobile Wallet,20.61,685.29
T119280,S9,C200,P841,Clothing,438.69,9,2025-06-03 03:36:41.456940,45,Yes,UPI,19.77,3167.65
T119281,S35,C257,P690,Electronics,45.25,2,2025-05-21 15:21:49.185518,56,Yes,Cash,14.53,77.35
T119282,S1,C71,P449,Personal Care,25.49,3,2024-05-18 19:40:50.472232,46,Yes,UPI,20.43,60.85
T119283,S37,C489,P585,Clothing,283.94,1,2024-11-19 01:48:44.474837,35,No,Credit Card,22.9,218.92
T119284,S46,C42,P729,Household,76.82,2,2024-09-14 10:56:37.545416,30,No,UPI,19.51,123.66
T119285,S11,C206,P536,Grocery,206.29,2,2023-12-15 14:23:27.226200,18,Yes,Credit Card,27.49,299.16
T119286,S4,C316,P631,Snacks,288.47,9,2023-10-21 12:15:18.727240,59,No,Debit Card,16.59,2165.52
T119287,S18,C361,P177,Grocery,445.93,7,2025-05-19 04:06:02.596708,34,Yes,Mobile Wallet,27.14,2274.33
T119288,S38,C429,P655,Snacks,38.08,3,2023-12-05 06:06:50.312508,71,No,Cash,19.16,92.35
T119289,S49,C116,P657,Beverages,175.48,10,2025-01-29 23:34:36.057468,66,No,Credit Card,5.47,1658.81
T119290,S35,C320,P890,Clothing,207.55,4,2024-07-12 07:10:11.103758,48,Yes,Cash,14.38,710.82
T119291,S9,C100,P201,Beverages,371.77,6,2024-09-27 12:54:09.512393,24,Yes,Cash,29.1,1581.51
T119292,S30,C292,P397,Snacks,208.16,5,2023-09-29 10:46:25.788493,57,Yes,UPI,2.59,1013.84
T119293,S34,C226,P406,Household,441.99,3,2023-10-10 19:40:34.011098,75,No,UPI,2.22,1296.53
T119294,S2,C159,P301,Grocery,77.8,6,2025-02-06 16:20:12.211471,53,Yes,Debit Card,0.01,466.75
T119295,S11,C141,P571,Electronics,468.17,4,2024-05-17 18:17:15.767470,32,No,UPI,1.66,1841.59
T119296,S1,C221,P339,Grocery,246.37,1,2024-03-17 06:17:05.424935,54,Yes,Debit Card,13.92,212.08
T119297,S39,C275,P362,Snacks,464.52,3,2024-06-15 04:26:14.843696,75,Yes,Credit Card,21.02,1100.63
T119298,S8,C162,P448,Grocery,341.56,8,2025-06-07 07:58:35.394437,66,No,Debit Card,1.5,2691.49
T119299,S32,C154,P994,Personal Care,41.03,7,2024-11-04 02:33:25.752717,38,Yes,Credit Card,15.38,243.04
T119300,S41,C200,P399,Personal Care,397.73,7,2023-12-28 04:18:46.186180,25,No,Credit Card,9.74,2512.94
T119301,S12,C383,P314,Household,204.51,5,2024-03-22 10:46:19.940092,54,Yes,UPI,17.3,845.65
T119302,S36,C226,P838,Household,431.14,9,2024-08-10 19:06:00.498316,23,Yes,UPI,27.34,2819.4
T119303,S23,C112,P240,Snacks,158.0,7,2024-04-24 01:53:47.037054,51,Yes,Cash,6.17,1037.76
T119304,S41,C238,P394,Snacks,173.61,5,2024-03-26 17:27:39.693656,38,No,UPI,6.76,809.37
T119305,S26,C135,P443,Grocery,462.76,10,2024-10-02 16:31:16.968823,45,No,Debit Card,4.95,4398.53
T119306,S46,C332,P79,Clothing,184.03,8,2024-06-08 21:40:33.885359,51,No,Mobile Wallet,1.65,1447.95
T119307,S12,C105,P662,Personal Care,478.87,3,2025-09-01 19:32:49.868618,44,Yes,Credit Card,17.2,1189.51
T119308,S7,C260,P683,Grocery,404.04,6,2025-07-15 03:04:17.071423,55,Yes,Mobile Wallet,14.67,2068.6
T119309,S14,C55,P276,Clothing,7.56,3,2024-02-18 15:32:00.241723,49,No,Cash,19.89,18.17
T119310,S14,C247,P989,Personal Care,20.08,8,2025-01-02 23:31:38.870595,69,Yes,Cash,25.98,118.91
T119311,S5,C463,P431,Electronics,178.19,3,2025-02-12 12:11:56.178954,67,Yes,Credit Card,14.69,456.04
T119312,S25,C162,P169,Beverages,83.14,9,2025-02-25 08:56:31.431361,43,Yes,Credit Card,25.88,554.61
T119313,S8,C342,P205,Beverages,6.73,10,2023-11-28 17:13:13.224066,39,Yes,Debit Card,2.6,65.55
T119314,S22,C438,P14,Snacks,119.92,10,2023-12-01 07:38:09.885445,25,Yes,Cash,0.69,1190.93
T119315,S38,C31,P987,Household,203.53,8,2025-08-12 05:26:52.560122,17,No,Mobile Wallet,21.15,1283.87
T119316,S41,C301,P40,Snacks,328.0,7,2025-08-04 02:21:28.696827,53,Yes,Mobile Wallet,10.44,2056.3
T119317,S42,C297,P826,Household,219.82,3,2023-12-19 02:05:05.002585,27,Yes,Credit Card,24.82,495.78
T119318,S7,C461,P67,Personal Care,302.22,4,2023-11-23 02:32:46.484421,63,Yes,Debit Card,20.03,966.74
T119319,S3,C183,P987,Clothing,328.1,2,2024-12-06 08:22:37.131830,63,No,Cash,18.29,536.18
T119320,S49,C124,P154,Grocery,109.0,1,2024-09-02 07:50:57.907598,62,Yes,UPI,3.91,104.74
T119321,S46,C400,P815,Grocery,195.14,8,2024-08-28 05:22:23.504773,17,No,Debit Card,1.62,1535.83
T119322,S48,C434,P334,Clothing,61.27,1,2024-05-07 06:48:26.679446,73,No,Debit Card,14.52,52.37
T119323,S47,C359,P774,Snacks,419.79,9,2024-03-31 18:28:00.785753,22,No,Mobile Wallet,19.92,3025.51
T119324,S16,C329,P975,Beverages,88.89,10,2024-02-22 16:32:41.694799,51,Yes,UPI,5.2,842.68
T119325,S7,C155,P815,Electronics,320.21,5,2024-12-31 02:07:03.442684,72,Yes,UPI,10.29,1436.3
T119326,S45,C77,P753,Snacks,106.04,7,2023-12-08 02:50:37.783063,43,No,Cash,23.63,566.88
T119327,S13,C382,P223,Household,6.23,2,2025-06-20 01:23:41.060738,62,Yes,Cash,22.04,9.71
T119328,S32,C161,P642,Snacks,10.04,10,2023-09-22 05:03:53.252962,32,No,Credit Card,21.2,79.12
T119329,S37,C209,P656,Electronics,157.03,10,2024-03-28 18:04:14.350681,29,No,Debit Card,20.05,1255.45
T119330,S10,C287,P825,Electronics,425.97,4,2025-03-30 13:20:19.550897,75,Yes,Mobile Wallet,13.59,1472.32
T119331,S7,C81,P448,Snacks,192.03,7,2023-10-31 03:31:47.977010,49,Yes,Credit Card,29.17,952.1
T119332,S33,C344,P374,Beverages,203.58,7,2025-06-18 05:03:38.060402,70,Yes,UPI,13.84,1227.83
T119333,S8,C61,P494,Beverages,73.69,2,2025-06-03 03:12:41.051959,63,Yes,UPI,9.8,132.94
T119334,S41,C495,P240,Grocery,334.38,2,2023-12-17 18:54:40.003401,53,Yes,Credit Card,12.18,587.31
T119335,S21,C179,P585,Beverages,39.92,7,2024-01-10 10:24:16.494581,27,No,Debit Card,26.95,204.13
T119336,S8,C256,P349,Grocery,273.14,8,2025-06-15 01:32:41.454280,37,Yes,Mobile Wallet,9.86,1969.67
T119337,S22,C475,P486,Personal Care,396.7,3,2024-07-20 13:21:36.720331,61,No,Credit Card,1.52,1172.01
T119338,S34,C158,P837,Clothing,285.75,4,2025-08-12 03:13:12.703136,72,Yes,Cash,14.66,975.44
T119339,S6,C358,P568,Personal Care,134.95,1,2023-11-12 05:57:43.966818,51,Yes,Credit Card,10.51,120.77
T119340,S1,C478,P937,Household,144.78,3,2024-11-28 05:31:49.444105,63,Yes,UPI,9.84,391.6
T119341,S16,C102,P167,Household,87.72,7,2025-05-23 10:55:33.575813,39,Yes,Credit Card,20.26,489.64
T119342,S15,C95,P316,Personal Care,341.82,2,2024-11-04 17:15:39.504934,64,No,Debit Card,22.57,529.34
T119343,S11,C417,P660,Snacks,70.6,3,2025-07-20 11:33:19.659551,73,Yes,UPI,20.01,169.42
T119344,S28,C369,P831,Beverages,248.64,1,2024-03-17 11:35:21.506490,58,Yes,UPI,23.8,189.46
T119345,S35,C94,P831,Household,323.05,9,2025-06-15 20:31:14.804427,19,Yes,Debit Card,10.04,2615.54
T119346,S46,C424,P986,Electronics,185.26,4,2025-03-29 23:41:33.192747,58,Yes,Debit Card,0.92,734.22
T119347,S29,C111,P6,Electronics,24.59,2,2025-01-26 21:35:13.951113,41,Yes,Mobile Wallet,21.31,38.7
T119348,S22,C95,P905,Clothing,132.69,1,2024-05-31 00:19:22.481957,44,Yes,Cash,24.65,99.98
T119349,S37,C226,P107,Snacks,59.62,2,2025-01-28 05:34:32.894553,64,Yes,Mobile Wallet,26.34,87.83
T119350,S30,C298,P253,Beverages,491.29,9,2025-02-08 13:41:04.594176,48,No,Cash,25.28,3303.83
T119351,S7,C2,P4,Personal Care,208.12,8,2024-08-27 21:54:02.416941,60,Yes,UPI,13.37,1442.35
T119352,S28,C145,P614,Household,276.31,6,2025-01-13 10:10:13.129375,35,Yes,Credit Card,0.12,1655.87
T119353,S16,C117,P501,Household,83.13,5,2025-06-05 08:24:06.029037,47,No,Debit Card,25.21,310.86
T119354,S6,C70,P207,Personal Care,499.68,9,2024-12-20 16:58:56.585950,48,No,Credit Card,27.94,3240.62
T119355,S45,C435,P833,Grocery,470.84,7,2024-02-05 17:00:46.859053,48,No,Credit Card,28.41,2359.52
T119356,S33,C135,P774,Grocery,301.14,4,2023-09-12 21:25:36.577173,38,Yes,Mobile Wallet,18.76,978.58
T119357,S33,C376,P618,Household,478.13,7,2025-03-17 02:57:18.979804,48,Yes,UPI,27.78,2417.14
T119358,S16,C252,P351,Beverages,391.61,6,2023-10-10 22:49:30.639824,54,No,Credit Card,11.92,2069.58
T119359,S33,C58,P609,Household,43.84,9,2025-05-28 15:36:10.560207,33,No,Credit Card,3.09,382.37
T119360,S49,C127,P890,Grocery,136.45,4,2024-01-04 20:04:52.908602,71,No,Mobile Wallet,12.45,477.85
T119361,S34,C486,P210,Personal Care,154.02,6,2025-01-03 01:09:07.287197,58,No,Debit Card,22.23,718.69
T119362,S27,C61,P214,Household,215.86,5,2024-10-13 13:40:00.791002,67,Yes,UPI,23.94,820.92
T119363,S30,C231,P30,Household,299.46,4,2024-12-21 04:45:48.808549,65,No,Credit Card,0.34,1193.77
T119364,S31,C50,P907,Clothing,279.81,5,2025-06-03 19:47:13.972445,66,Yes,UPI,9.59,1264.88
T119365,S37,C260,P36,Beverages,141.95,2,2024-12-21 06:49:54.463666,62,No,Mobile Wallet,14.58,242.51
T119366,S31,C422,P861,Grocery,362.76,5,2024-12-15 02:18:23.266657,59,No,Mobile Wallet,3.48,1750.68
T119367,S35,C492,P543,Household,479.77,6,2023-11-08 16:07:49.174200,70,Yes,Credit Card,29.18,2038.64
T119368,S37,C310,P698,Beverages,81.26,6,2024-04-03 01:06:45.358512,41,No,Debit Card,1.37,480.88
T119369,S39,C242,P598,Household,437.12,5,2024-03-13 00:21:24.245804,39,No,Mobile Wallet,9.32,1981.9
T119370,S18,C155,P419,Grocery,428.87,6,2023-09-20 09:33:10.711781,53,No,Mobile Wallet,6.45,2407.25
T119371,S16,C456,P542,Household,309.35,9,2025-04-23 12:24:20.835738,67,No,UPI,7.08,2587.03
T119372,S12,C268,P253,Grocery,314.69,9,2024-06-08 10:10:58.388659,54,No,Mobile Wallet,25.0,2124.16
T119373,S46,C425,P116,Electronics,64.74,7,2025-09-02 16:17:58.709273,21,Yes,UPI,3.44,437.59
T119374,S33,C187,P377,Household,176.15,1,2024-08-07 14:30:26.237041,34,No,Credit Card,25.02,132.08
T119375,S49,C374,P792,Household,343.28,7,2023-11-26 19:33:52.899173,51,No,Mobile Wallet,18.86,1949.76
T119376,S32,C8,P186,Snacks,330.15,9,2023-10-19 12:50:34.268008,40,Yes,Mobile Wallet,14.14,2551.2
T119377,S2,C292,P982,Electronics,478.28,9,2025-03-03 21:45:43.951095,54,No,Credit Card,8.15,3953.7
T119378,S13,C89,P78,Grocery,88.39,10,2025-02-27 13:06:03.144443,21,Yes,Mobile Wallet,2.52,861.63
T119379,S2,C494,P191,Snacks,403.18,9,2025-06-09 05:24:50.283591,40,No,Mobile Wallet,13.27,3147.1
T119380,S10,C106,P600,Snacks,139.06,5,2024-08-21 13:46:16.673761,53,No,Credit Card,4.03,667.28
T119381,S35,C235,P769,Snacks,283.59,7,2025-08-11 02:59:09.041508,55,Yes,UPI,28.09,1427.51
T119382,S7,C142,P411,Snacks,391.9,5,2025-05-24 13:19:53.205840,64,No,Credit Card,21.31,1541.93
T119383,S10,C216,P345,Personal Care,81.53,2,2023-11-20 00:34:05.316308,29,No,Debit Card,7.16,151.38
T119384,S6,C4,P193,Beverages,201.52,3,2025-02-05 11:57:27.651412,59,No,UPI,29.02,429.12
T119385,S12,C445,P964,Personal Care,202.64,2,2025-01-08 09:18:17.323558,42,No,Debit Card,6.92,377.23
T119386,S35,C442,P719,Clothing,498.94,8,2024-01-22 20:48:37.605454,33,Yes,UPI,19.37,3218.36
T119387,S21,C220,P165,Beverages,180.95,8,2025-04-04 18:29:01.275914,22,No,Credit Card,29.95,1014.04
T119388,S30,C104,P352,Grocery,223.69,5,2025-03-17 14:11:15.585897,73,No,UPI,7.14,1038.59
T119389,S46,C271,P684,Grocery,118.16,8,2025-05-05 07:12:47.883968,20,No,Cash,19.37,762.18
T119390,S46,C432,P981,Clothing,223.75,9,2024-02-18 08:35:11.535230,72,Yes,Debit Card,15.85,1694.57
T119391,S25,C433,P184,Personal Care,109.35,6,2024-08-14 23:10:33.385499,52,No,UPI,22.31,509.72
T119392,S35,C375,P299,Snacks,451.47,8,2024-09-21 10:44:37.700389,27,No,Cash,23.66,2757.22
T119393,S1,C24,P400,Clothing,11.9,8,2025-03-29 22:50:20.090530,51,No,Debit Card,11.99,83.79
T119394,S45,C443,P951,Electronics,243.68,10,2024-05-24 13:46:50.601243,44,Yes,Mobile Wallet,25.29,1820.53
T119395,S30,C212,P227,Snacks,466.68,7,2023-12-29 07:59:44.021293,46,No,UPI,13.25,2833.91
T119396,S32,C38,P839,Clothing,27.26,7,2025-03-16 05:43:12.308361,56,No,Debit Card,12.03,167.86
